text,CompSci.topic,Physics.topic,Math.topic,Statistics.topic
"  We compare the following two sources of poor coverage of post-model-selection
confidence intervals: the preliminary data-based model selection sometimes
chooses the wrong model and the data used to choose the model is re-used for
the construction of the confidence interval.
",FALSE,FALSE,TRUE,TRUE
"  We consider the boundary rigidity problem for asymptotically hyperbolic
manifolds. We show injectivity of the X-ray transform in several cases and
consider the non-linear inverse problem which consists of recovering a metric
from boundary measurements for the geodesic flow.
",FALSE,FALSE,TRUE,FALSE
"  We give sufficient conditions of the nonnegative inverse eigenvalue problem
(NIEP) for normal centrosymmetric matrices. These sufficient conditions are
analogous to the sufficient conditions of the NIEP for normal matrices given by
Xu [16] and Julio, Manzaneda and Soto [2].
",FALSE,FALSE,TRUE,FALSE
"  We provide a detailed (and fully rigorous) derivation of several fundamental
properties of bounded weak solutions to initial-value problems for general
conservative 2nd-order parabolic equations with p-Laplacian diffusion and
(arbitrary) bounded and integrable initial data.
",FALSE,FALSE,TRUE,FALSE
"  Motivated by the theory of quasi-determinants, we study non-commutative
algebras of quasi-Plücker coordinates. We prove that these algebras provide
new examples of non-homogeneous quadratic Koszul algebras by showing that their
quadratic duals have quadratic Gröbner bases.
",FALSE,FALSE,TRUE,FALSE
"  We introduce uncertainty regions to perform inference on partial correlations
when data are missing not at random. These uncertainty regions are shown to
have a desired asymptotic coverage. Their finite sample performance is
illustrated via simulations and real data example.
",FALSE,FALSE,TRUE,TRUE
"  We present a solution to ""Google Cloud and YouTube-8M Video Understanding
Challenge"" that ranked 5th place. The proposed model is an ensemble of three
model families, two frame level and one video level. The training was performed
on augmented dataset, with cross validation.
",TRUE,FALSE,FALSE,TRUE
"  We review a (constructive) approach first introduced in [6] and further
developed in [7, 8, 38, 9] for hydrodynamic limits of asymmetric attractive
particle systems, in a weak or in a strong (that is, almost sure) sense, in an
homogeneous or in a quenched disordered setting.
",FALSE,FALSE,TRUE,FALSE
"  We revisit the present status of the stiffness of the supranuclear equations
of state, particularly the solutions that increase the stiffness in the
presence of hyperons, the putative transition to a quark matter phase and the
robustness of massive compact star observations.
",FALSE,TRUE,FALSE,FALSE
"  In this paper we adopt a category-theoretic approach to the conception of
automata classes enjoying minimization by design. The main instantiation of our
construction is a new class of automata that are hybrid between deterministic
automata and automata weighted over a field.
",TRUE,FALSE,FALSE,FALSE
"  In this work we proivied a new simpler proof of the global diffeomorphism
theorem from [9] which we further apply to consider unique solvability of some
abstract semilinear equations. Applications to the second order Dirichlet
problem driven by the Laplace operator are given.
",FALSE,FALSE,TRUE,FALSE
"  We consider time-domain digital backpropagation with chromatic dispersion
filters jointly optimized and quantized using machine-learning techniques.
Compared to the baseline implementations, we show improved BER performance and
>40% power dissipation reductions in 28-nm CMOS.
",FALSE,FALSE,FALSE,TRUE
"  We establish a large deviation theorem for the empirical spectral
distribution of random covariance matrices whose entries are independent random
variables with mean 0, variance 1 and having controlled forth moments. Some new
properties of Laguerre polynomials are also given.
",FALSE,FALSE,TRUE,FALSE
"  Carmesin, Federici, and Georgakopoulos [arXiv:1603.06712] constructed a
transient hyperbolic graph that has no transient subtrees and that has the
Liouville property for harmonic functions. We modify their construction to get
a unimodular random graph with the same properties.
",FALSE,FALSE,TRUE,FALSE
"  There exist tilings of the plane with pairwise noncongruent triangles of
equal area and bounded perimeter. Analogously, there exist tilings with
triangles of equal perimeter, the areas of which are bounded from below by a
positive constant. This solves a problem of Nandakumar.
",TRUE,FALSE,TRUE,FALSE
"  This document provides a detailed overview of the CLUBB-SILHS cloud and
turbulence parameterization, including theoretical background, model equations,
closure assumptions, simulation results, comparison with other parameterization
methods, FAQs, and source code documentation.
",FALSE,TRUE,FALSE,FALSE
"  We introduce twisted matrix factorizations for quantum complete intersections
of codimension two. For such an algebra, we show that in a given dimension,
almost all the indecomposable modules with bounded minimal projective
resolutions correspond to such matrix factorizations.
",FALSE,FALSE,TRUE,FALSE
"  Given a closed oriented surface S we describe those cohomology classes which
appear as the period characters of abelian differentials for some choice of
complex structure on S consistent with the orientation. The proof is based upon
Ratner's solution of Raghunathan's conjecture.
",FALSE,FALSE,TRUE,FALSE
"  Governing equations for two-dimensional inviscid free-surface flows with
constant vorticity over arbitrary non-uniform bottom profile are presented in
exact and compact form using conformal variables. An efficient and very
accurate numerical method for this problem is developed.
",FALSE,TRUE,FALSE,FALSE
"  The resolutions and maximal sets of compatible resolutions of all 2-(120,8,1)
designs arising frommaximal (120,8)-arcs in the known projective planes of
order 16 are computed. It is shown that each of these designs is embeddable in
a unique way in a projective plane of order 16.
",FALSE,FALSE,TRUE,FALSE
"  This paper discusses a Metropolis-Hastings algorithm developed by
\citeA{MarsmanIsing}. The algorithm is derived from first principles, and it is
proven that the algorithm becomes more efficient with more data and meets the
growing demands of large scale educational measurement.
",FALSE,FALSE,FALSE,TRUE
"  We improve existing lower bounds of the hyperbolic dimension for meromophic
functions that have a logarithmic tract {\Omega} which is a Hölder domain.
These bounds are given in terms of the fractal behavior, measured with integral
means, of the boundary of {\Omega} at infinity.
",FALSE,FALSE,TRUE,FALSE
"  Two classifications of second order ODE's cubic with respect to the first
order derivative are compared in the case of general position, which is common
for both classifications. The correspondence of vectorial, pseudovectorial,
scalar, and pseudoscalar invariants is established.
",FALSE,FALSE,TRUE,FALSE
"  We present a non-parametric joint estimation method for fMRI task activation
values and the hemodynamic response function (HRF). The HRF is modeled as a
Gaussian process, making continuous evaluation possible for jittered paradigms
and providing a variance estimate at each point.
",FALSE,FALSE,FALSE,TRUE
"  In this paper, we bring anonymous variables into imperative languages.
Anonymous variables represent don't-care values and have proven useful in logic
programming. To bring the same level of benefits into imperative languages, we
describe an extension to C wth anonymous variables.
",TRUE,FALSE,FALSE,FALSE
"  In this paper, we establish a second main theorem for holomorphic curve
intersecting hypersurfaces in general position in projective space with level
of truncation. As an application, we reduce the number hypersurfaces in
uniqueness problem for holomorphic curve of authors before.
",FALSE,FALSE,TRUE,FALSE
